mapping_source	mapping_set_label	subject_category	subject_id	subject_label	predicate_id	object_id	object_label	object_category	confidence	mapping_cardinality	mapping_justification	author_label	reviewer_label	mapping_date	subject_source_version	cnt
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Blood Gas	50822	Potassium, Whole Blood|Blood|mmol/L	skos:narrowMatch	OMOP:3005456	Potassium [Moles/volume] in Blood	Measurement	1	1:n	semapv:ManualMappingCuration	Tom Pollard	Tufts	11-22-2022	v2.0	247306
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Blood Gas	50822	Potassium, Whole Blood|Blood|mmol/L	skos:narrowMatch	OMOP:3043409	Potassium [Moles/volume] in Arterial blood	Measurement	1	1:n	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	247306
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Chemistry	50904	Cholesterol, HDL|Blood|mg/dL	skos:exactMatch	OMOP:3007070	Cholesterol in HDL [Mass/volume] in Serum or Plasma	Measurement	1	1:1	semapv:ManualMappingCuration	Tom Pollard	Tufts	11-22-2022	v2.0	244256
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Chemistry	50903	Cholesterol Ratio (Total/HDL)|Blood|{ratio}	skos:exactMatch	OMOP:3011163	Cholesterol.total/Cholesterol in HDL [Mass Ratio] in Serum or Plasma	Measurement	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	243329
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Hematology	51137	Anisocytosis|Blood|	skos:exactMatch	OMOP:3038691	Anisocytosis [Presence] in Blood	Measurement	1	1:1	semapv:ManualMappingCuration	Tom Pollard	Tufts	11-22-2022	v2.0	233319
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Hematology	51267	Poikilocytosis|Blood|	skos:exactMatch	OMOP:3011368	Poikilocytosis [Presence] in Blood by Light microscopy	Measurement	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	233194
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Chemistry	50956	Lipase|Blood|U/L	skos:exactMatch	OMOP:3004905	Lipase [Enzymatic activity/volume] in Serum or Plasma	Measurement	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	229600
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Hematology	51246	Macrocytes|Blood|	skos:exactMatch	OMOP:3005707	Macrocytes [Presence] in Blood	Measurement	1	1:1	semapv:ManualMappingCuration	Tom Pollard	Tufts	11-22-2022	v2.0	228920
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Hematology	51268	Polychromasia|Blood|	skos:exactMatch	OMOP:3011987	Polychromasia [Presence] in Blood by Light microscopy	Measurement	1	1:1	semapv:ManualMappingCuration	Tom Pollard	Tufts	11-22-2022	v2.0	227292
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Hematology	51252	Microcytes|Blood|	skos:exactMatch	OMOP:3025639	Microcytes [Presence] in Blood	Measurement	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	226410
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Chemistry	50911	Creatine Kinase, MB Isoenzyme|Blood|ng/mL	skos:exactMatch	OMOP:3005785	Creatine kinase.MB [Mass/volume] in Serum or Plasma	Measurement	1	1:1	semapv:ManualMappingCuration	Tom Pollard	Tufts	11-22-2022	v2.0	226097
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Hematology	51233	Hypochromia|Blood|	skos:exactMatch	OMOP:3021303	Hypochromia [Presence] in Blood by Light microscopy	Measurement	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	225467
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Chemistry	50905	Cholesterol, LDL, Calculated|Blood|mg/dL	skos:exactMatch	OMOP:3028288	Cholesterol in LDL [Mass/volume] in Serum or Plasma by calculation	Measurement	1	1:1	semapv:ManualMappingCuration	Tom Pollard	Tufts	11-22-2022	v2.0	222310
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Hematology	51144	Bands|Blood|%	skos:exactMatch	OMOP:3004809	Band form neutrophils/100 leukocytes in Blood	Measurement	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	215373
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Blood Gas	50809	Glucose|Blood|mg/dL	skos:narrowMatch	OMOP:3000483	Glucose [Mass/volume] in Blood	Measurement	1	1:n	semapv:ManualMappingCuration	Tom Pollard	Tufts	11-22-2022	v2.0	211004
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Blood Gas	50809	Glucose|Blood|mg/dL	skos:narrowMatch	OMOP:3004501	Glucose [Mass/volume] in Serum or Plasma	Measurement	1	1:n	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	211004
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Hematology	51251	Metamyelocytes|Blood|%	skos:exactMatch	OMOP:3002179	Metamyelocytes/100 leukocytes in Blood	Measurement	1	1:1	semapv:ManualMappingCuration	Tom Pollard	Tufts	11-22-2022	v2.0	199315
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Hematology	51255	Myelocytes|Blood|%	skos:exactMatch	OMOP:3017181	Myelocytes/100 leukocytes in Blood	Measurement	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	197969
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Hematology	51143	Atypical Lymphocytes|Blood|%	skos:exactMatch	OMOP:3013498	Variant lymphocytes/100 leukocytes in Blood	Measurement	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	196602
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Chemistry	51613	eAG|Blood|mg/dL	skos:exactMatch	OMOP:3005131	Glucose mean value [Mass/volume] in Blood Estimated from glycated hemoglobin	Measurement	1	1:1	semapv:ManualMappingCuration	Tom Pollard	Tufts	11-22-2022	v2.0	193437
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Chemistry	51082	Creatinine, Urine|Urine|mg/dL	skos:exactMatch	OMOP:3017250	Creatinine [Mass/volume] in Urine	Measurement	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	186319
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Blood Gas	50817	Oxygen Saturation|Blood|%	skos:exactMatch	OMOP:3013502	Oxygen saturation in Blood	Measurement	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	176225
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Chemistry	50976	Protein, Total|Blood|g/dL	skos:exactMatch	OMOP:3020630	Protein [Mass/volume] in Serum or Plasma	Measurement	1	1:1	semapv:ManualMappingCuration	Tom Pollard	Tufts	11-22-2022	v2.0	159912
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Chemistry	50924	Ferritin|Blood|ng/mL	skos:exactMatch	OMOP:3001122	Ferritin [Mass/volume] in Serum or Plasma	Measurement	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	138297
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Chemistry	51007	Uric Acid|Blood|mg/dL	skos:exactMatch	OMOP:3037556	Urate [Mass/volume] in Serum or Plasma	Measurement	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	134539
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Chemistry	50930	Globulin|Blood|g/dL	skos:exactMatch	OMOP:3021886	Globulin [Mass/volume] in Serum	Measurement	1	1:1	semapv:ManualMappingCuration	Tom Pollard	Tufts	11-22-2022	v2.0	126574
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Chemistry	50889	C-Reactive Protein|Blood|mg/L	skos:exactMatch	OMOP:3020460	C reactive protein [Mass/volume] in Serum or Plasma	Measurement	1	1:1	semapv:ManualMappingCuration	Tom Pollard	Tufts	11-22-2022	v2.0	119742
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Chemistry	50952	Iron|Blood|ug/dL	skos:exactMatch	OMOP:3002400	Iron [Mass/volume] in Serum or Plasma	Measurement	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	117310
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Hematology	51260	Ovalocytes|Blood|	skos:exactMatch	OMOP:3027920	Ovalocytes [Presence] in Blood by Light microscopy	Measurement	1	1:1	semapv:ManualMappingCuration	Tom Pollard	Tufts	11-22-2022	v2.0	116339
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Blood Gas	50824	Sodium, Whole Blood|Blood|mmol/L	skos:narrowMatch	OMOP:3000285	Sodium [Moles/volume] in Blood	Measurement	1	1:n	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	112368
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Blood Gas	50824	Sodium, Whole Blood|Blood|mmol/L	skos:narrowMatch	OMOP:3043706	Sodium [Moles/volume] in Arterial blood	Measurement	1	1:n	semapv:ManualMappingCuration	Tom Pollard	Tufts	11-22-2022	v2.0	112368
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Blood Gas	50810	Hematocrit, Calculated|Blood|%	skos:narrowMatch	OMOP:3023230	Hematocrit [Volume Fraction] of Arterial blood	Measurement	1	1:n	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	111637
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Blood Gas	50810	Hematocrit, Calculated|Blood|%	skos:narrowMatch	OMOP:3050746	Hematocrit [Volume Fraction] of Blood by Estimated	Measurement	1	1:n	semapv:ManualMappingCuration	Tom Pollard	Tufts	11-22-2022	v2.0	111637
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Blood Gas	50811	Hemoglobin|Blood|g/dL	skos:exactMatch	OMOP:3000963	Hemoglobin [Mass/volume] in Blood	Measurement	1	1:1	semapv:ManualMappingCuration	Tom Pollard	Tufts	11-22-2022	v2.0	111633
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Hematology	51214	Fibrinogen, Functional|Blood|mg/dL	skos:exactMatch	OMOP:3016407	Fibrinogen [Mass/volume] in Platelet poor plasma by Coagulation assay	Measurement	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	110761
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Hematology	51482	Hyaline Casts|Urine|/[LPF]	skos:exactMatch	OMOP:3022509	Hyaline casts [#/area] in Urine sediment by Microscopy low power field	Measurement	1	1:1	semapv:ManualMappingCuration	Tom Pollard	Tufts	11-22-2022	v2.0	105458
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Chemistry	50998	Transferrin|Blood|mg/dL	skos:exactMatch	OMOP:3004789	Transferrin [Mass/volume] in Serum or Plasma	Measurement	1	1:1	semapv:ManualMappingCuration	Tom Pollard	Tufts	11-22-2022	v2.0	104976
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Chemistry	50953	Iron Binding Capacity, Total|Blood|ug/dL	skos:narrowMatch	OMOP:3021044	Iron binding capacity [Mass/volume] in Serum or Plasma	Measurement	1	1:n	semapv:ManualMappingCuration	Tom Pollard	Tufts	11-22-2022	v2.0	104902
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Chemistry	51010	Vitamin B12|Blood|pg/mL	skos:exactMatch	OMOP:3000593	Cobalamin (Vitamin B12) [Mass/volume] in Serum or Plasma	Measurement	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	103324
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Blood Gas	50825	Temperature|Blood|Cel	skos:exactMatch	OMOP:3020891	Body temperature	Measurement	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	102109
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Chemistry	50995	Thyroxine (T4), Free|Blood|ng/dL	skos:exactMatch	OMOP:3008598	Thyroxine (T4) free [Mass/volume] in Serum or Plasma	Measurement	1	1:1	semapv:ManualMappingCuration	Tom Pollard	Tufts	11-22-2022	v2.0	101521
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Chemistry	51009	Vancomycin|Blood|ug/mL	skos:exactMatch	OMOP:3005715	Vancomycin [Mass/volume] in Serum or Plasma	Measurement	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	99177
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Chemistry	50986	tacroFK|Blood|ng/mL	skos:exactMatch	OMOP:3026250	Tacrolimus [Mass/volume] in Blood	Measurement	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	97095
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Hematology	51218	Granulocyte Count|Blood|10*3/uL	skos:exactMatch	OMOP:3035715	Granulocytes [#/volume] in Blood	Measurement	1	1:1	semapv:ManualMappingCuration	Tom Pollard	Tufts	11-22-2022	v2.0	94141
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Chemistry	50883	Bilirubin, Direct|Blood|mg/dL	skos:exactMatch	OMOP:3027597	Bilirubin.direct [Mass/volume] in Serum or Plasma	Measurement	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	91016
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Chemistry	51102	Total Protein, Urine|Urine|g/dL	skos:narrowMatch	OMOP:3037121	Protein [Mass/volume] in Urine	Measurement	1	1:n	semapv:ManualMappingCuration	Tom Pollard	Tufts	11-22-2022	v2.0	89889
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Chemistry	50922	Ethanol|Blood|mg/dL	skos:exactMatch	OMOP:3025643	Ethanol [Mass/volume] in Blood	Measurement	1	1:1	semapv:ManualMappingCuration	Tom Pollard	Tufts	11-22-2022	v2.0	88720
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Chemistry	50884	Bilirubin, Indirect|Blood|mg/dL	skos:exactMatch	OMOP:3007359	Bilirubin.indirect [Mass/volume] in Serum or Plasma	Measurement	1	1:1	semapv:ManualMappingCuration	Tom Pollard	Tufts	11-22-2022	v2.0	86393
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Chemistry	50856	Acetaminophen|Blood|ug/mL	skos:exactMatch	OMOP:3002617	Acetaminophen [Mass/volume] in Serum or Plasma	Measurement	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	86207
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Chemistry	50981	Salicylate|Blood|mg/dL	skos:exactMatch	OMOP:3000787	Salicylates [Mass/volume] in Serum or Plasma	Measurement	1	1:1	semapv:ManualMappingCuration	Tom Pollard	Tufts	11-22-2022	v2.0	84571
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Blood Gas	50806	Chloride, Whole Blood|Blood|mmol/L	skos:narrowMatch	OMOP:3018572	Chloride [Moles/volume] in Blood	Measurement	1	1:n	semapv:ManualMappingCuration	Tom Pollard	Tufts	11-22-2022	v2.0	84527
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Blood Gas	50806	Chloride, Whole Blood|Blood|mmol/L	skos:narrowMatch	OMOP:3031248	Chloride [Moles/volume] in Arterial blood	Measurement	1	1:n	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	84527
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Chemistry	50999	Tricyclic Antidepressant Screen|Blood|	skos:exactMatch	OMOP:21494637	Tricyclic antidepressants [Presence] in Blood by Screen method	Measurement	1	1:1	semapv:ManualMappingCuration	Tom Pollard	Tufts	11-22-2022	v2.0	83598
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Chemistry	50867	Amylase|Blood|U/L	skos:exactMatch	OMOP:3016771	Amylase [Enzymatic activity/volume] in Serum or Plasma	Measurement	1	1:1	semapv:ManualMappingCuration	Abdulrahman Chahin	Tufts	11-22-2022	v2.0	82615
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Chemistry	51085	HCG, Urine, Qualitative|Urine|	skos:exactMatch	OMOP:3018954	Choriogonadotropin (pregnancy test) [Presence] in Urine	Measurement	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	81160
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Chemistry	51092	Opiate Screen, Urine|Urine|	skos:exactMatch	OMOP:3015208	Opiates [Presence] in Urine by Screen method	Measurement	1	1:1	semapv:ManualMappingCuration	Tom Pollard	Tufts	11-22-2022	v2.0	79811
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Chemistry	51079	Cocaine, Urine|Urine|	skos:exactMatch	OMOP:3016879	Cocaine [Presence] in Urine	Measurement	1	1:1	semapv:ManualMappingCuration	Tom Pollard	Tufts	11-22-2022	v2.0	79659
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Chemistry	51075	Benzodiazepine Screen, Urine|Urine|	skos:exactMatch	OMOP:3007682	Benzodiazepines [Presence] in Urine by Screen method	Measurement	1	1:1	semapv:ManualMappingCuration	Tom Pollard	Tufts	11-22-2022	v2.0	79078
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Chemistry	51071	Amphetamine Screen, Urine|Urine|	skos:exactMatch	OMOP:3000144	Amphetamine [Presence] in Urine by Screen method	Measurement	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	78907
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Chemistry	51090	Methadone, Urine|Urine|	skos:exactMatch	OMOP:3036180	Methadone [Presence] in Urine	Measurement	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	78746
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Chemistry	50853	25-OH Vitamin D|Blood|ng/mL	skos:exactMatch	OMOP:3020149	25-hydroxyvitamin D3 [Mass/volume] in Serum or Plasma	Measurement	1	1:1	semapv:ManualMappingCuration	Tom Pollard	Tufts	11-22-2022	v2.0	78341
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Chemistry	51074	Barbiturate Screen, Urine|Urine|	skos:exactMatch	OMOP:3005058	Barbiturates [Presence] in Urine by Screen method	Measurement	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	78236
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Chemistry	51099	Protein/Creatinine Ratio|Urine|mg/g{creat}	skos:exactMatch	OMOP:3001582	Protein/Creatinine [Mass Ratio] in Urine	Measurement	1	1:1	semapv:ManualMappingCuration	Tom Pollard	Tufts	11-22-2022	v2.0	77457
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Hematology	51296	Teardrop Cells|Blood|	skos:exactMatch	OMOP:3000456	Dacrocytes [Presence] in Blood by Light microscopy	Measurement	1	1:1	semapv:ManualMappingCuration	Tom Pollard	Tufts	11-22-2022	v2.0	72077
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Chemistry	50880	Benzodiazepine Screen|Blood|	skos:exactMatch	OMOP:3031951	Benzodiazepines [Presence] in Blood	Measurement	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	69583
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Chemistry	50879	Barbiturate Screen|Blood|	skos:exactMatch	OMOP:3003132	Barbiturates [Presence] in Serum, Plasma or Blood	Measurement	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	69484
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Blood Gas	50816	Oxygen|Blood|%	skos:exactMatch	OMOP:3020716	Inhaled oxygen concentration	Measurement	1	1:1	semapv:ManualMappingCuration	Tom Pollard	Tufts	11-22-2022	v2.0	68851
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Hematology	51257	Nucleated Red Cells|Blood|%	skos:exactMatch	OMOP:40761514	Nucleated erythrocytes/100 leukocytes [Ratio] in Blood by Automated count	Measurement	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	67979
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Chemistry	50963	NTproBNP|Blood|pg/mL	skos:exactMatch	OMOP:3029187	Natriuretic peptide.B prohormone N-Terminal [Mass/volume] in Serum or Plasma	Measurement	1	1:1	semapv:ManualMappingCuration	Tom Pollard	Tufts	11-22-2022	v2.0	66944
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Chemistry	51100	Sodium, Urine|Urine|mmol/L	skos:exactMatch	OMOP:3003181	Sodium [Moles/volume] in Urine	Measurement	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	66828
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Hematology	51501	Transitional Epithelial Cells|Urine|/[HPF]	skos:exactMatch	OMOP:3035851	Transitional cells [#/area] in Urine sediment by Microscopy high power field	Measurement	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	63150
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Chemistry	50941	Hepatitis B Surface Antigen|Blood|	skos:exactMatch	OMOP:3019510	Hepatitis B virus surface Ag [Presence] in Serum or Plasma by Immunoassay	Measurement	1	1:1	semapv:ManualMappingCuration	Tom Pollard	Tufts	11-22-2022	v2.0	62204
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Chemistry	50943	Hepatitis C Virus Antibody|Blood|	skos:exactMatch	OMOP:3013801	Hepatitis C virus Ab [Presence] in Serum or Plasma by Immunoassay	Measurement	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	61429
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Hematology	51288	Sedimentation Rate|Blood|mm/h	skos:exactMatch	OMOP:3013707	Erythrocyte sedimentation rate by Westergren method	Measurement	1	1:1	semapv:ManualMappingCuration	Tom Pollard	Tufts	11-22-2022	v2.0	60481
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Hematology	51287	Schistocytes|Blood|	skos:exactMatch	OMOP:3019880	Schistocytes [Presence] in Blood by Light microscopy	Measurement	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	58203
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Chemistry	50974	Prostate Specific Antigen|Blood|ng/mL	skos:exactMatch	OMOP:3013603	Prostate specific Ag [Mass/volume] in Serum or Plasma	Measurement	1	1:1	semapv:ManualMappingCuration	Tom Pollard	Tufts	11-22-2022	v2.0	58166
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Chemistry	51069	Albumin, Urine|Urine|	skos:narrowMatch	OMOP:3025987	Albumin [Presence] in Urine	Measurement	1	1:n	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	56977
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Chemistry	51069	Albumin, Urine|Urine|ug/mL;mg/dL	skos:narrowMatch	OMOP:3000034	Microalbumin [Mass/volume] in Urine	Measurement	1	1:n	semapv:ManualMappingCuration	Tom Pollard	Tufts	11-22-2022	v2.0	56977
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Blood Gas	50819	PEEP|Blood|cm[H2O]	skos:exactMatch	OMOP:3022875	Positive end expiratory pressure setting Ventilator	Measurement	1	1:1	semapv:ManualMappingCuration	Tom Pollard	Tufts	11-22-2022	v2.0	56859
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Blood Gas	50828	Ventilator|Blood|	skos:exactMatch	OMOP:3004921	Ventilation mode Ventilator	Measurement	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	56657
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Chemistry	51070	Albumin/Creatinine, Urine|Urine|mg/g{creat}	skos:exactMatch	OMOP:3002827	Microalbumin/Creatinine [Mass Ratio] in 24 hour Urine	Measurement	1	1:1	semapv:ManualMappingCuration	Tom Pollard	Tufts	11-22-2022	v2.0	54939
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Blood Gas	50827	Ventilation Rate|Blood|{breaths}/min	skos:exactMatch	OMOP:21492234	Ventilation rate by Carbon dioxide measurement	Measurement	1	1:1	semapv:ManualMappingCuration	Tom Pollard	Tufts	11-22-2022	v2.0	53687
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Hospital observation per hr	G0378	Hospital observation service, per hour	skos:exactMatch	OMOP:2617452	Hospital observation service, per hour	Observation	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	53184
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Chemistry	50925	Folate|Blood|ng/mL	skos:exactMatch	OMOP:3036987	Folate [Mass/volume] in Serum or Plasma	Measurement	1	1:1	semapv:ManualMappingCuration	Tom Pollard	Tufts	11-22-2022	v2.0	53116
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Chemistry	50940	Hepatitis B Surface Antibody|Blood|	skos:exactMatch	OMOP:3017797	Hepatitis B virus surface Ab [Presence] in Serum	Measurement	1	1:1	semapv:ManualMappingCuration	Tom Pollard	Tufts	11-22-2022	v2.0	53098
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Chemistry	51093	Osmolality, Urine|Urine|mosm/kg	skos:exactMatch	OMOP:3026782	Osmolality of Urine	Measurement	1	1:1	semapv:ManualMappingCuration	Tom Pollard	Tufts	11-22-2022	v2.0	50210
