mapping_source	mapping_set_label	subject_category	subject_id	subject_label	predicate_id	object_id	object_label	object_category	confidence	mapping_cardinality	mapping_justification	author_label	reviewer_label	mapping_provider	mapping_date	subject_vocabulary_version
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Data	700000001	$ Pfizer-Biontech Covid-19 Vaccine Administration – Booster Dose	skos:exactMatch	OMOP:1759206	SARS-CoV-2 (COVID-19) vaccine, mRNA-BNT162b2 0.1 MG/ML Injectable Suspension [Comirnaty]	Drug	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Data	700000002	$ Pfizer-Biontech Covid-19 Vaccine Administration – First Dose	skos:exactMatch	OMOP:1759206	SARS-CoV-2 (COVID-19) vaccine, mRNA-BNT162b2 0.1 MG/ML Injectable Suspension [Comirnaty]	Drug	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Data	700000003	$ Pfizer-Biontech Covid-19 Vaccine Administration – Second Dose	skos:exactMatch	OMOP:1759206	SARS-CoV-2 (COVID-19) vaccine, mRNA-BNT162b2 0.1 MG/ML Injectable Suspension [Comirnaty]	Drug	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Data	700000004	$ Pfizer-Biontech Covid-19 Vaccine Administration – Third Dose	skos:exactMatch	OMOP:1759206	SARS-CoV-2 (COVID-19) vaccine, mRNA-BNT162b2 0.1 MG/ML Injectable Suspension [Comirnaty]	Drug	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Data	700000192	SpO2	skos:exactMatch	OMOP:3013502	Oxygen saturation in Blood	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Data	700000205	Temp	skos:exactMatch	OMOP:3020891	Body temperature	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Data	700000174	Resp	skos:exactMatch	OMOP:3024171	Respiratory rate	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Data	700000108	MAP (mmHg)	skos:exactMatch	OMOP:3027598	Mean blood pressure	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Data	700000176	Richmond Agitation Sedation Scale (RASS)	skos:exactMatch	OMOP:36684829	Richmond agitation-sedation scale	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Data	700000025	BIS Monitor	skos:exactMatch	OMOP:4134573	Bispectral index	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Data	700000161	Pulse	skos:exactMatch	OMOP:4280520	Pulse taking	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Data	700000064	FiO2 (%)	skos:exactMatch	OMOP:42869590	Oxygen/Gas total [Pure volume fraction] Inhaled gas	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Data	700000029	BP	skos:exactMatch	OMOP:4326744	Blood pressure	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Data	700000057	ETCO2 (mmHg)	skos:exactMatch	OMOP:4353940	End tidal carbon dioxide partial pressure	Observation	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ECMO	700000053	ECMO Pump Speed (RPM)	skos:exactMatch	0	No matching concept	Metadata	1	1:0	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ECMO	700000112	Mode of support - VA vs VV	skos:exactMatch	0	No matching concept	Metadata	1	1:0	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ECMO	700000046	CVP (mmHg)	skos:exactMatch	OMOP:21490675	Central venous pressure (CVP)	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ECMO	700000108	MAP (mmHg)	skos:exactMatch	OMOP:3027598	Mean blood pressure	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ECMO	700000163	Pump Flow (L/min)	skos:broadMatch	OMOP:40479778	Rate of blood flow through cardiovascular device	Observation	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ECMO	700000027	Blender Flow (L/min)	skos:broadMatch	OMOP:4089495	Extracorporeal gas exchange flow rate	Observation	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ECMO	700000223	VAD Brand	skos:broadMatch	OMOP:4235043	Ventricular assist device	Device	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ECMO	700000225	VAD Type	skos:broadMatch	OMOP:4235043	Ventricular assist device	Device	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ECMO	700000051	ECMO Blender FiO2 (%)	skos:closeMatch	OMOP:4353936	Inspired oxygen concentration	Measurement	0.2	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ECMO	700000026	Blender CO2 (mL/min)	skos:broadMatch	OMOP:4354269	Inspired carbon dioxide concentration	Observation	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Encounter Vitals	700000079	Height	skos:exactMatch	OMOP:3036277	Body height	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Focused Assessment	700000192	SpO2	skos:exactMatch	OMOP:3013502	Oxygen saturation in Blood	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Focused Assessment	700000032	Capillary Refill	skos:exactMatch	OMOP:3045676	Capillary refill [Time]	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Focused Assessment	700000068	Glasgow Coma Scale Score	skos:exactMatch	OMOP:4093836	Glasgow coma score	Observation	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	GCS	700000068	Glasgow Coma Scale Score	skos:exactMatch	OMOP:4093836	Glasgow coma score	Observation	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Glasgow Coma Scale	700000068	Glasgow Coma Scale Score	skos:exactMatch	OMOP:4093836	Glasgow coma score	Observation	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Healthcare Directives	700000009	Advance Directive not in Chart	skos:exactMatch	OMOP:3195542	Advance directive not in chart	Observation	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Healthcare Directives	700000156	Pre-existing DNR/DNI Order	skos:exactMatch	OMOP:42528029	Do not resuscitate	Observation	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Healthcare Directives	700000008	Advance Directive	skos:exactMatch	OMOP:46234705	Advance directive	Observation	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Healthcare Directives	700000221	Type of Healthcare Directive	skos:broadMatch	OMOP:46234705	Advance directive	Observation	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Height and Weight	700000240	Weight	skos:exactMatch	OMOP:3025315	Body weight	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Hemodialysis	700000194	Status	skos:exactMatch	OMOP:1989465	Continuous renal replacement therapy panel	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Hemodialysis Post-Treatment	700000050	Duration of Treatment (min)	skos:exactMatch	OMOP:40493256	Duration of hemodialysis session	Observation	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Hemodialysis Post-Treatment	700000120	Net UF	skos:exactMatch	OMOP:44802821	Haemodialysis ultrafiltration volume	Observation	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Hemodialysis Treatment	700000214	Total Ultrafiltrate (mL)	skos:exactMatch	OMOP:1988590	Ultrafiltrate volume removed	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Hemodialysis Treatment	700000194	Status	skos:exactMatch	OMOP:1989465	Continuous renal replacement therapy panel	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Hemodynamic Measurements	700000062	Fick C.I.	skos:broadMatch	OMOP:1029025	Fick method	Observation	0.2	n:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Hemodynamic Measurements	700000143	PCW Mean	skos:exactMatch	OMOP:3002579	Pulmonary artery wedge Mean blood pressure	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Hemodynamic Measurements	700000139	PA Systolic	skos:exactMatch	OMOP:3005606	Pulmonary artery Systolic blood pressure	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Hemodynamic Measurements	700000182	RV End Diastolic	skos:exactMatch	OMOP:3008515	Right ventricular End diastolic blood pressure	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Hemodynamic Measurements	700000164	PVR	skos:exactMatch	OMOP:3013652	Pulmonary vascular Resistance	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Hemodynamic Measurements	700000167	RA Mean Cath Pressure	skos:exactMatch	OMOP:3014507	Right atrial Intrachamber mean pressure	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Hemodynamic Measurements	700000135	PA Diastolic	skos:exactMatch	OMOP:3017188	Pulmonary artery Diastolic blood pressure	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Hemodynamic Measurements	700000136	PA Mean	skos:exactMatch	OMOP:3028074	Pulmonary artery Mean blood pressure	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Hemodynamic Measurements	700000200	SVR	skos:exactMatch	OMOP:3035146	Systemic vascular Resistance	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Hemodynamic Measurements	700000183	RV Systolic	skos:exactMatch	OMOP:4081030	Right ventricular systolic pressure	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Hemodynamic Measurements	700000181	RV Diastolic Pressure	skos:exactMatch	OMOP:4081031	Right ventricular diastolic pressure	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Hemodynamic Measurements	700000063	Fick C.O.	skos:exactMatch	OMOP:4137432	Monitoring of cardiac output by Fick method	Observation	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Hemodynamic Measurements	700000060	Fick Cardiac Output	skos:exactMatch	OMOP:4137432	Monitoring of cardiac output by Fick method	Observation	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Hemodynamic Measurements	700000061	Fick Cardiac Output Index	skos:exactMatch	OMOP:4137432	Monitoring of cardiac output by Fick method	Observation	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vital Signs	700000036	CI FICK	skos:broadMatch	OMOP:1029025	Fick method	Observation	0.2	n:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vital Signs	700000090	ICP Mean (mmHg)	skos:exactMatch	OMOP:21490593	Intracranial pressure (ICP) Mean	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vital Signs	700000089	ICP Mean 2 (mmHg)	skos:exactMatch	OMOP:21490593	Intracranial pressure (ICP) Mean	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vital Signs	700000046	CVP (mmHg)	skos:exactMatch	OMOP:21490675	Central venous pressure (CVP)	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vital Signs	700000169	RAP	skos:exactMatch	OMOP:21490680	Right atrial pressure	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vital Signs	700000044	CPP	skos:exactMatch	OMOP:21490695	Cerebral perfusion pressure	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vital Signs	700000045	CPP 2	skos:exactMatch	OMOP:21490695	Cerebral perfusion pressure	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vital Signs	700000091	I:E Ratio	skos:exactMatch	OMOP:21490724	Inspiration/Expiration time Ratio	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vital Signs	700000144	PCWP (mmHg)	skos:exactMatch	OMOP:21490776	Pulmonary artery wedge pressure	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vital Signs	700000013	Arterial Line BP	skos:exactMatch	OMOP:21490850	Invasive Blood pressure	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vital Signs	700000014	Arterial Line BP 2	skos:exactMatch	OMOP:21490850	Invasive Blood pressure	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vital Signs	700000015	Arterial Line BP 3	skos:exactMatch	OMOP:21490850	Invasive Blood pressure	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vital Signs	700000016	Arterial Line MAP (mmHg)	skos:exactMatch	OMOP:21490852	Invasive Mean blood pressure	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vital Signs	700000017	Arterial Line MAP (mmHg) 2	skos:exactMatch	OMOP:21490852	Invasive Mean blood pressure	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vital Signs	700000018	Arterial Line MAP (mmHg) 3	skos:exactMatch	OMOP:21490852	Invasive Mean blood pressure	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vital Signs	700000137	PAP	skos:exactMatch	OMOP:21490874	Pulmonary artery Blood pressure	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vital Signs	700000159	Pressure Support (cm H2O)	skos:exactMatch	OMOP:3000461	Pressure support setting Ventilator	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vital Signs	700000084	IABP Assisted Systole BP	skos:exactMatch	OMOP:3004249	Systolic blood pressure	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vital Signs	700000087	IABP Unassisted Systolic BP	skos:exactMatch	OMOP:3004249	Systolic blood pressure	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
